INPUT_IMG,NORM_CLAS_ORIG_IMG,NCOI_CONF,NCOI_RSLT,NCOI_TIME,NORM_CLAS_ADV_IMG,NCAI_CONF,NCAI_L_0,NCAI_L_1,NCAI_L_2,NCAI_L_INF,NCAI_RSLT,NCAI_TIME,BET_CLAS_NO_RAND_OG_IMG,BCNROI_CONF,BCNROI_RSLT,BCNROI_TIME,BET_CLAS_NO_RAND_ADV_IMG,BCNRAI_CONF,BCNRAI_L_0,BCNRAI_L_1,BCNRAI_L_2,BCNRAI_L_INF,BCNRAI_RSLT,BCNRAI_TIME,BET_CLAS_OG_IMG,BCOI_CONF,BCOI_RSLT,BCOI_TIME,BET_CLAS_ADV_IMG,BCAI_CONF,BCAI_L_0,BCAI_L_1,BCAI_L_2,BCAI_L_INF,BCAI_RSLT,BCAI_TIME
2,2,0.99,1,0.010380029678344727,94,1.00,88,4,4,2,-1,0.016065359115600586,2,0.99,1,0.14847350120544434,94,0.88,88,4,4,2,-1,0.12142252922058105,2,0.99,1,0.10558543205261231,94,0.66,88,4,4,2,-1,0.11043858528137207
2,2,0.98,1,0.009537935256958008,94,1.00,88,3,3,2,-1,0.01645207405090332,2,0.97,1,0.1633284091949463,94,0.92,88,3,3,2,-1,0.14246749877929688,2,0.97,1,0.10015182495117188,94,0.24,88,3,3,2,-1,0.10570430755615234
2,549,0.14,0,0.008914947509765625,94,1.00,88,2,3,2,-1,0.014511585235595703,2,0.24,1,0.14229345321655273,94,0.98,88,2,3,2,-1,0.11339402198791504,2,0.31,1,0.10949058532714843,94,0.81,88,2,3,2,-1,0.11205902099609374
2,2,1.00,1,0.010155200958251953,94,1.00,88,3,3,2,-1,0.015761137008666992,2,1.00,1,0.14486336708068848,2,0.92,88,3,3,2,1,0.10447311401367188,2,1.00,1,0.10144877433776855,2,0.95,88,3,3,2,1,0.10516195297241211
2,2,1.00,1,0.010426521301269531,94,1.00,87,3,3,2,-1,0.01600170135498047,2,1.00,1,0.1577599048614502,94,0.78,88,3,3,2,-1,0.10868310928344727,2,1.00,1,0.10077152252197266,2,0.69,88,3,3,2,1,0.11733460426330566
2,2,1.00,1,0.010202646255493164,94,1.00,88,2,2,2,-1,0.0189056396484375,2,1.00,1,0.16748762130737305,2,0.56,88,2,2,2,1,0.1149435043334961,2,1.00,1,0.10708951950073242,2,0.73,89,2,2,2,1,0.10171146392822265
3,3,0.98,1,0.01062464714050293,94,0.64,86,8,6,2,-1,0.016185283660888672,3,0.91,1,0.13872957229614258,94,0.99,86,8,6,2,-1,0.12069582939147949,3,0.88,1,0.10777521133422852,2,0.31,87,8,6,2,0,0.11012930870056152
3,3,0.83,1,0.008561849594116211,94,1.00,87,5,4,2,-1,0.015554666519165039,3,0.79,1,0.1692032814025879,94,0.96,87,5,4,2,-1,0.10100841522216797,3,0.80,1,0.10636968612670898,94,0.87,87,5,4,2,-1,0.10990438461303711
3,4,0.74,0,0.010885238647460938,94,1.00,86,4,4,2,-1,0.016039371490478516,4,0.75,0,0.16198062896728516,94,0.42,86,4,4,2,-1,0.12120366096496582,4,0.79,0,0.10884742736816407,94,0.91,86,4,4,2,-1,0.09866867065429688
3,3,0.96,1,0.010757923126220703,94,0.99,87,5,4,2,-1,0.018101215362548828,3,0.98,1,0.16136574745178223,94,0.96,87,5,4,2,-1,0.12653851509094238,3,0.98,1,0.10086774826049805,94,0.54,87,5,4,2,-1,0.10218157768249511
3,3,0.94,1,0.013415813446044922,94,0.90,87,4,4,2,-1,0.014812946319580078,3,0.96,1,0.16149044036865234,94,1.00,87,4,4,2,-1,0.12085390090942383,3,0.96,1,0.09832172393798828,94,0.97,87,4,4,2,-1,0.10065340995788574
3,3,0.98,1,0.010150671005249023,94,1.00,88,4,3,2,-1,0.017469167709350586,3,0.98,1,0.1680312156677246,94,0.67,88,4,3,2,-1,0.09821939468383789,3,0.98,1,0.09885969161987304,3,0.27,88,4,3,2,1,0.10247225761413574
3,34,0.50,0,0.009947538375854492,94,1.00,87,2,2,2,-1,0.016718387603759766,268,0.40,0,0.15540814399719238,94,1.00,87,2,2,2,-1,0.1148679256439209,268,0.35,0,0.10232062339782715,94,1.00,87,2,2,2,-1,0.10317397117614746
3,3,0.68,1,0.009196043014526367,94,1.00,87,3,3,2,-1,0.016847610473632812,3,0.81,1,0.14998912811279297,94,1.00,87,3,3,2,-1,0.12181401252746582,3,0.80,1,0.1015803337097168,94,0.92,87,3,3,2,-1,0.10710415840148926
3,2,0.55,0,0.010643720626831055,94,1.00,87,4,4,2,-1,0.015564203262329102,2,0.51,0,0.1606137752532959,94,0.99,87,4,4,2,-1,0.10655474662780762,2,0.55,0,0.10383667945861816,94,1.00,87,4,4,2,-1,0.10042190551757812
3,3,0.99,1,0.010552167892456055,94,1.00,87,7,5,2,-1,0.016829252243041992,3,0.99,1,0.16287827491760254,3,0.30,87,7,5,2,1,0.10206937789916992,3,0.99,1,0.10056748390197753,3,0.49,87,7,5,2,1,0.10297770500183105
4,4,0.99,1,0.010066986083984375,94,1.00,87,3,3,2,-1,0.01617145538330078,4,0.99,1,0.16750359535217285,4,0.77,87,3,3,2,1,0.12749218940734863,4,0.99,1,0.09993104934692383,4,0.85,87,3,3,2,1,0.1026146411895752
4,4,1.00,1,0.010375499725341797,94,1.00,87,4,4,2,-1,0.0161285400390625,4,1.00,1,0.14388036727905273,94,0.99,87,4,4,2,-1,0.11908388137817383,4,1.00,1,0.10100436210632324,94,0.88,87,4,4,2,-1,0.10776453018188477
4,4,0.91,1,0.011050224304199219,94,1.00,87,3,3,2,-1,0.012769937515258789,4,0.98,1,0.13325810432434082,94,0.80,87,3,3,2,-1,0.12647747993469238,4,0.98,1,0.10385236740112305,4,0.60,87,3,3,2,1,0.09428200721740723
4,4,0.99,1,0.009203433990478516,94,1.00,87,4,3,2,-1,0.015356302261352539,4,1.00,1,0.15859413146972656,94,0.84,87,4,3,2,-1,0.11233067512512207,4,1.00,1,0.09954748153686524,94,0.71,87,4,3,2,-1,0.10136594772338867
4,4,1.00,1,0.010217428207397461,94,1.00,88,3,3,2,-1,0.027168989181518555,4,0.99,1,0.21050405502319336,94,0.97,88,3,3,2,-1,0.12552285194396973,4,0.99,1,0.10371241569519044,94,0.73,88,3,3,2,-1,0.10143260955810547
4,4,0.41,1,0.00952601432800293,94,1.00,88,4,4,2,-1,0.014578580856323242,973,0.37,0,0.12882566452026367,94,0.26,87,4,4,2,-1,0.10259032249450684,973,0.40,0,0.10155630111694336,94,0.57,88,4,4,2,-1,0.10293369293212891
4,4,0.99,1,0.010331869125366211,94,1.00,87,2,2,2,-1,0.02671027183532715,4,1.00,1,0.17225933074951172,4,0.87,87,2,2,2,1,0.11723637580871582,4,1.00,1,0.09979691505432128,4,0.69,87,2,2,2,1,0.10821213722229003
4,4,0.89,1,0.010607242584228516,94,1.00,87,6,4,2,-1,0.012723445892333984,4,0.93,1,0.14328646659851074,94,0.69,87,6,4,2,-1,0.10156440734863281,4,0.93,1,0.10356087684631347,4,0.44,87,6,4,2,1,0.09996590614318848
4,4,1.00,1,0.010057687759399414,94,1.00,87,3,3,2,-1,0.012621879577636719,4,1.00,1,0.1464078426361084,4,0.57,87,3,3,2,1,0.11533331871032715,4,1.00,1,0.09907269477844238,94,0.91,87,3,3,2,-1,0.10099797248840332
4,4,1.00,1,0.011697530746459961,94,1.00,88,3,3,2,-1,0.0279386043548584,4,1.00,1,0.18953704833984375,4,0.77,87,3,3,2,1,0.11729693412780762,4,1.00,1,0.09954376220703125,4,0.87,87,3,3,2,1,0.10690727233886718
5,6,0.75,0,0.013030767440795898,94,1.00,88,3,3,2,-1,0.012613058090209961,5,0.46,1,0.14425873756408691,5,0.32,88,3,3,2,1,0.12395191192626953,5,0.52,1,0.10485248565673828,5,0.40,88,3,3,2,1,0.10161318778991699
5,5,0.78,1,0.010232686996459961,94,1.00,87,3,3,2,-1,0.015961408615112305,5,0.74,1,0.19027113914489746,94,0.98,87,3,3,2,-1,0.10918974876403809,5,0.73,1,0.09849581718444825,33,0.31,87,3,3,2,0,0.09599027633666993
5,5,0.95,1,0.011224031448364258,94,1.00,87,4,4,2,-1,0.01578998565673828,5,0.64,1,0.15376615524291992,94,0.93,87,4,4,2,-1,0.10257482528686523,5,0.49,1,0.1039618968963623,94,0.92,87,4,4,2,-1,0.0982065200805664
5,5,0.99,1,0.015434026718139648,94,1.00,87,2,3,2,-1,0.02670574188232422,5,0.97,1,0.20132780075073242,94,0.99,88,2,3,2,-1,0.12218809127807617,5,0.97,1,0.0986473560333252,94,0.99,87,2,3,2,-1,0.1059298038482666
5,5,0.52,1,0.010885238647460938,94,0.09,87,3,3,2,-1,0.01286625862121582,6,0.54,0,0.13952970504760742,94,0.73,87,3,3,2,-1,0.10430693626403809,6,0.51,0,0.10562496185302735,94,0.92,87,3,3,2,-1,0.10474658012390137
5,5,0.69,1,0.010594606399536133,94,1.00,87,3,3,2,-1,0.012276649475097656,5,0.62,1,0.12729740142822266,6,0.52,87,3,3,2,0,0.12401342391967773,5,0.64,1,0.1022268295288086,5,0.50,87,3,3,2,1,0.10412297248840333
5,6,0.51,0,0.009336709976196289,94,1.00,87,5,5,2,-1,0.01755070686340332,5,0.41,1,0.16046380996704102,94,1.00,87,5,5,2,-1,0.0937342643737793,5,0.41,1,0.10032057762145996,94,0.92,87,5,5,2,-1,0.10495376586914062
5,6,0.57,0,0.010465621948242188,94,1.00,87,2,3,2,-1,0.02678084373474121,6,0.27,0,0.16089630126953125,94,0.89,87,2,3,2,-1,0.10969114303588867,6,0.27,0,0.09586553573608399,94,1.00,87,2,3,2,-1,0.10267195701599122
5,5,0.93,1,0.00952458381652832,94,1.00,89,3,3,2,-1,0.012409687042236328,5,0.98,1,0.15553832054138184,5,0.60,89,3,3,2,1,0.10808038711547852,5,0.98,1,0.0982398509979248,5,0.57,89,3,3,2,1,0.1025151252746582
5,5,1.00,1,0.010757207870483398,94,1.00,87,3,3,2,-1,0.02591729164123535,5,1.00,1,0.1744554042816162,94,1.00,88,3,3,2,-1,0.11130833625793457,5,1.00,1,0.09566240310668946,94,0.38,87,3,3,2,-1,0.10098991394042969
6,6,0.81,1,0.01238107681274414,94,1.00,88,4,4,2,-1,0.01591777801513672,5,0.52,0,0.16547656059265137,94,0.59,88,4,4,2,-1,0.11575055122375488,5,0.54,0,0.10566034317016601,94,0.92,88,4,4,2,-1,0.10415334701538086
6,6,0.97,1,0.010111331939697266,94,1.00,87,6,5,2,-1,0.026701927185058594,6,0.72,1,0.2087697982788086,94,0.89,87,6,5,2,-1,0.10209178924560547,6,0.67,1,0.10353140830993653,6,0.24,87,6,5,2,1,0.10578789710998535
6,6,1.00,1,0.009375333786010742,94,1.00,87,3,3,2,-1,0.02670598030090332,6,0.97,1,0.1656169891357422,94,0.99,87,3,3,2,-1,0.11525917053222656,6,0.96,1,0.10984373092651367,6,0.55,87,3,3,2,1,0.1021491527557373
6,6,0.99,1,0.011345386505126953,94,1.00,87,3,3,2,-1,0.01587200164794922,6,0.98,1,0.153778076171875,94,0.99,87,3,3,2,-1,0.12015104293823242,6,0.97,1,0.1032834529876709,94,0.53,88,3,3,2,-1,0.10193409919738769
6,6,0.81,1,0.011103630065917969,94,1.00,87,3,3,2,-1,0.01755690574645996,6,0.84,1,0.13719892501831055,94,0.53,87,3,3,2,-1,0.11980772018432617,6,0.82,1,0.09935197830200196,94,0.86,87,3,3,2,-1,0.10217404365539551
6,6,1.00,1,0.00977015495300293,94,1.00,88,3,3,2,-1,0.012413978576660156,6,0.94,1,0.1297006607055664,6,0.61,88,3,3,2,1,0.12355971336364746,6,0.92,1,0.10234632492065429,94,0.68,88,3,3,2,-1,0.1012610912322998
6,6,0.48,1,0.010120153427124023,94,1.00,87,3,3,2,-1,0.024931907653808594,327,0.42,0,0.16784167289733887,94,0.96,88,3,3,2,-1,0.09851670265197754,6,0.41,1,0.10045218467712402,94,0.62,88,3,3,2,-1,0.09665842056274414
6,6,0.58,1,0.010161161422729492,94,1.00,87,2,3,2,-1,0.019324064254760742,4,0.68,0,0.15807175636291504,94,0.99,87,2,3,2,-1,0.11556100845336914,4,0.63,0,0.10195579528808593,94,0.96,87,2,3,2,-1,0.10680451393127441
6,5,0.51,0,0.008599042892456055,94,0.99,88,3,3,2,-1,0.015969276428222656,5,0.62,0,0.2496960163116455,5,0.30,88,3,3,2,0,0.12490010261535645,5,0.58,0,0.10005331039428711,5,0.37,88,3,3,2,0,0.10300731658935547
6,6,0.97,1,0.015483617782592773,94,1.00,87,2,2,2,-1,0.026862382888793945,6,0.94,1,0.1417865753173828,94,0.96,87,2,2,2,-1,0.0924232006072998,6,0.95,1,0.09788298606872559,94,0.83,87,2,2,2,-1,0.10031147003173828
7,7,0.95,1,0.009276151657104492,94,1.00,89,2,2,2,-1,0.015508413314819336,7,0.89,1,0.1520678997039795,94,0.28,89,2,2,2,-1,0.13152265548706055,7,0.85,1,0.10248537063598633,94,0.45,89,2,2,2,-1,0.10357999801635742
7,448,0.69,0,0.016039371490478516,94,1.00,88,3,3,2,-1,0.02556014060974121,448,0.79,0,0.16040945053100586,94,1.00,88,3,3,2,-1,0.10247540473937988,448,0.90,0,0.10765819549560547,94,0.95,87,3,3,2,-1,0.09927253723144532
7,7,0.98,1,0.011213064193725586,94,1.00,88,3,3,2,-1,0.027035951614379883,7,0.94,1,0.1413135528564453,94,0.75,88,3,3,2,-1,0.12099623680114746,7,0.94,1,0.10644636154174805,7,0.60,88,3,3,2,1,0.09797453880310059
7,7,0.96,1,0.010617256164550781,94,1.00,88,3,3,2,-1,0.01590585708618164,7,0.87,1,0.23487615585327148,7,0.55,88,3,3,2,1,0.13277530670166016,7,0.87,1,0.10465335845947266,7,0.53,88,3,3,2,1,0.10265059471130371
7,7,0.97,1,0.010454893112182617,94,1.00,88,4,4,2,-1,0.011725902557373047,7,0.93,1,0.1285107135772705,7,0.57,88,4,4,2,1,0.12779927253723145,7,0.93,1,0.100531005859375,94,0.70,88,4,4,2,-1,0.09961509704589844
7,7,0.85,1,0.010723352432250977,94,1.00,87,4,3,2,-1,0.015302419662475586,7,0.77,1,0.15711331367492676,94,0.87,87,4,3,2,-1,0.11541938781738281,7,0.75,1,0.09860873222351074,94,0.84,87,4,3,2,-1,0.1031942367553711
7,7,0.69,1,0.010535717010498047,94,1.00,89,3,3,2,-1,0.025323152542114258,7,0.53,1,0.20475220680236816,7,0.52,88,3,3,2,1,0.10341596603393555,8,0.52,0,0.10604372024536132,7,0.55,88,3,3,2,1,0.10307650566101074
7,7,1.00,1,0.01652050018310547,94,1.00,88,6,5,2,-1,0.020725011825561523,7,0.99,1,0.22006654739379883,94,0.77,88,6,5,2,-1,0.12932252883911133,7,0.98,1,0.1020810604095459,94,0.67,88,6,5,2,-1,0.09063858985900879
7,7,0.97,1,0.01060342788696289,94,1.00,88,3,3,2,-1,0.01318359375,7,0.96,1,0.13465309143066406,7,0.53,88,3,3,2,1,0.1258373260498047,7,0.96,1,0.10068635940551758,7,0.52,88,3,3,2,1,0.10278916358947754
7,7,0.99,1,0.009709358215332031,94,1.00,88,3,3,2,-1,0.018034934997558594,7,0.96,1,0.12859153747558594,7,0.91,88,3,3,2,1,0.10441851615905762,7,0.97,1,0.10038523674011231,7,0.84,88,3,3,2,1,0.10126194953918458
8,8,0.94,1,0.011611700057983398,94,1.00,87,4,3,2,-1,0.016130685806274414,8,0.96,1,0.16374778747558594,94,0.82,87,4,3,2,-1,0.10278630256652832,8,0.96,1,0.1015275001525879,94,0.80,87,4,3,2,-1,0.10790109634399414
8,8,0.86,1,0.012926340103149414,94,1.00,89,4,4,2,-1,0.027765274047851562,8,0.63,1,0.20619559288024902,8,0.49,89,4,4,2,1,0.10581326484680176,8,0.60,1,0.10434932708740234,8,0.35,89,4,4,2,1,0.10445981025695801
8,8,0.92,1,0.01024007797241211,94,1.00,88,4,4,2,-1,0.026131629943847656,8,0.88,1,0.15518975257873535,94,1.00,87,4,4,2,-1,0.09389257431030273,8,0.86,1,0.0990908145904541,94,1.00,87,4,4,2,-1,0.10088062286376953
8,8,0.92,1,0.009953975677490234,94,1.00,89,3,3,2,-1,0.015493392944335938,8,0.91,1,0.14741063117980957,8,0.43,89,3,3,2,1,0.11860275268554688,8,0.92,1,0.10265126228332519,8,0.58,89,3,3,2,1,0.10088787078857422
8,356,0.35,0,0.011239290237426758,94,1.00,89,5,4,2,-1,0.02655959129333496,8,0.76,1,0.149125337600708,8,0.48,88,5,4,2,1,0.11384868621826172,8,0.71,1,0.10801506042480469,8,0.41,89,5,4,2,1,0.10957183837890624
8,8,0.34,1,0.010478734970092773,94,1.00,89,3,3,2,-1,0.026711225509643555,8,0.32,1,0.17562556266784668,94,0.64,89,3,3,2,-1,0.11488652229309082,8,0.25,1,0.10757169723510743,94,0.79,89,3,3,2,-1,0.11155977249145507
8,8,0.99,1,0.012612581253051758,94,1.00,88,4,4,2,-1,0.012672901153564453,8,0.99,1,0.13587427139282227,8,0.88,88,4,4,2,1,0.10498404502868652,8,0.99,1,0.10676498413085937,8,0.90,88,4,4,2,1,0.09658226966857911
8,8,0.88,1,0.011075735092163086,94,1.00,88,3,3,2,-1,0.013324260711669922,8,0.69,1,0.13395261764526367,94,0.95,88,3,3,2,-1,0.12123918533325195,8,0.66,1,0.10081515312194825,94,0.84,88,3,3,2,-1,0.10100183486938477
8,8,0.60,1,0.010694742202758789,94,1.00,88,3,3,2,-1,0.012779951095581055,8,0.60,1,0.14084506034851074,94,0.67,88,3,3,2,-1,0.11611080169677734,8,0.51,1,0.10096635818481445,94,0.59,88,3,3,2,-1,0.10115108489990235
8,8,0.70,1,0.012216806411743164,94,1.00,88,4,3,2,-1,0.016212940216064453,8,0.80,1,0.14786720275878906,94,0.78,88,4,3,2,-1,0.11770272254943848,8,0.78,1,0.09951596260070801,94,0.91,88,4,3,2,-1,0.09787378311157227
9,9,1.00,1,0.009743928909301758,94,1.00,90,3,3,2,-1,0.01640033721923828,9,1.00,1,0.16193270683288574,9,0.98,90,3,3,2,1,0.11288785934448242,9,1.00,1,0.09841547012329102,9,0.95,90,3,3,2,1,0.10355873107910156
9,9,1.00,1,0.011295318603515625,94,1.00,88,3,3,2,-1,0.016781091690063477,9,1.00,1,0.15611648559570312,9,1.00,88,3,3,2,1,0.13006305694580078,9,1.00,1,0.10281972885131836,9,1.00,88,3,3,2,1,0.09680252075195313
9,9,1.00,1,0.010712862014770508,94,1.00,90,4,4,2,-1,0.016458988189697266,9,1.00,1,0.2381746768951416,9,0.66,91,4,4,2,1,0.13012218475341797,9,1.00,1,0.0983016014099121,9,0.79,90,4,4,2,1,0.10567688941955566
9,9,1.00,1,0.01194453239440918,94,1.00,88,2,2,2,-1,0.015065431594848633,9,0.99,1,0.13067150115966797,9,0.32,88,2,2,2,1,0.10766983032226562,9,0.99,1,0.10158267021179199,9,0.37,88,2,2,2,1,0.10390973091125488
9,9,1.00,1,0.009705781936645508,94,1.00,89,3,3,2,-1,0.027007102966308594,9,0.94,1,0.12911725044250488,9,0.66,89,3,3,2,1,0.11171793937683105,9,0.98,1,0.10608758926391601,9,0.65,89,3,3,2,1,0.10544705390930176
9,9,1.00,1,0.009920597076416016,94,1.00,88,3,3,2,-1,0.02582836151123047,9,1.00,1,0.1445462703704834,9,0.59,88,3,3,2,1,0.09582972526550293,9,1.00,1,0.09850540161132812,9,0.91,88,3,3,2,1,0.10014896392822266
9,9,1.00,1,0.013161420822143555,94,0.99,87,2,2,2,-1,0.029186487197875977,9,1.00,1,0.18784499168395996,9,0.57,86,2,2,2,1,0.125230073928833,9,1.00,1,0.10374588966369629,9,0.59,87,2,2,2,1,0.09598917961120605
9,9,1.00,1,0.011309623718261719,94,1.00,88,3,3,2,-1,0.01273202896118164,9,1.00,1,0.1467130184173584,9,0.67,88,3,3,2,1,0.11520862579345703,9,1.00,1,0.10562019348144532,9,0.56,88,3,3,2,1,0.0989792823791504
9,9,1.00,1,0.012008428573608398,94,1.00,88,3,3,2,-1,0.01828908920288086,9,1.00,1,0.1268317699432373,94,0.97,88,3,3,2,-1,0.12962055206298828,9,1.00,1,0.10435528755187988,94,0.84,88,3,3,2,-1,0.09905552864074707
9,9,1.00,1,0.009540319442749023,94,1.00,88,3,3,2,-1,0.012491703033447266,9,0.99,1,0.13081002235412598,94,0.71,88,3,3,2,-1,0.11805057525634766,9,0.99,1,0.10193834304809571,9,0.37,88,3,3,2,1,0.09861841201782226
10,10,1.00,1,0.022143125534057617,94,1.00,88,4,4,2,-1,0.026288270950317383,10,1.00,1,0.16646265983581543,10,0.81,88,4,4,2,1,0.10113644599914551,10,1.00,1,0.10502467155456544,10,0.86,88,4,4,2,1,0.10656609535217285
